V1,V2,V3
-125.394957983193,43.6622073578595,-2765.03759765625
-125.361344537815,43.6622073578595,-2334.58764648438
-125.327731092437,43.6622073578595,-2015.30456542969
-125.294117647059,43.6622073578595,-1918.46459960938
-125.260504201681,43.6622073578595,-1694.30456542969
-125.226890756303,43.6622073578595,-1718.45458984375
-125.193277310924,43.6622073578595,-1574.53454589844
-125.159663865546,43.6622073578595,-1514.99462890625
-125.126050420168,43.6622073578595,-1476.41455078125
-125.09243697479,43.6622073578595,-1279.1845703125
-125.058823529412,43.6622073578595,-1174.51440429688
-125.025210084034,43.6622073578595,-1101.7744140625
-124.991596638655,43.6622073578595,-813.384338378906
-124.957983193277,43.6622073578595,-925.234375
-124.924369747899,43.6622073578595,-972.004333496094
-124.890756302521,43.6622073578595,-889.844360351562
-124.857142857143,43.6622073578595,-806.744384765625
-124.823529411765,43.6622073578595,-701.974365234375
-124.789915966387,43.6622073578595,-643.526123046875
-124.756302521008,43.6622073578595,-583.486145019531
-124.72268907563,43.6622073578595,-506.196136474609
-124.689075630252,43.6622073578595,-435.626129150391
-124.655462184874,43.6622073578595,-362.986145019531
-124.621848739496,43.6622073578595,-285.776123046875
-124.588235294118,43.6622073578595,-229.406143188477
-124.55462184874,43.6622073578595,-192.546142578125
-124.521008403361,43.6622073578595,-166.152618408203
-124.487394957983,43.6622073578595,-142.902618408203
-124.453781512605,43.6622073578595,-127.412620544434
-124.420168067227,43.6622073578595,-118.892616271973
-124.386554621849,43.6622073578595,-113.812622070312
-124.352941176471,43.6622073578595,-108.6826171875
-124.319327731092,43.6622073578595,-103.6826171875
-124.285714285714,43.6622073578595,-91.9026184082031
-124.252100840336,43.6622073578595,-53.2364234924316
-124.218487394958,43.6622073578595,-3.03642272949219
-124.18487394958,43.6622073578595,90.6435775756836
-124.151260504202,43.6622073578595,104.553573608398
-124.117647058824,43.6622073578595,98.6135787963867
-124.084033613445,43.6622073578595,91.6235809326172
-124.050420168067,43.6622073578595,125.073577880859
-124.016806722689,43.6622073578595,193.133575439453
-123.983193277311,43.6622073578595,157.702926635742
-123.949579831933,43.6622073578595,273.382934570312
-123.915966386555,43.6622073578595,161.402923583984
-123.882352941176,43.6622073578595,175.792922973633
-123.848739495798,43.6622073578595,187.472915649414
-123.81512605042,43.6622073578595,167.32292175293
-123.781512605042,43.6622073578595,152.472915649414
-123.747899159664,43.6622073578595,143.722915649414
-123.714285714286,43.6622073578595,107.499534606934
-123.680672268908,43.6622073578595,157.499542236328
-123.647058823529,43.6622073578595,86.1495361328125
-123.613445378151,43.6622073578595,100.649536132812
-123.579831932773,43.6622073578595,120.94953918457
-123.546218487395,43.6622073578595,99.7695388793945
-123.512605042017,43.6622073578595,136.319534301758
-123.478991596639,43.6622073578595,176.289535522461
-123.44537815126,43.6622073578595,218.553451538086
-123.411764705882,43.6622073578595,205.173446655273
-123.378151260504,43.6622073578595,225.86344909668
-123.344537815126,43.6622073578595,191.383453369141
-123.310924369748,43.6622073578595,218.503448486328
-123.27731092437,43.6622073578595,189.36344909668
-123.243697478992,43.6622073578595,181.803451538086
-123.210084033613,43.6622073578595,183.233444213867
-123.176470588235,43.6622073578595,242.630722045898
-123.142857142857,43.6622073578595,481.49072265625
-123.109243697479,43.6622073578595,491.720733642578
-123.075630252101,43.6622073578595,321.470733642578
-123.042016806723,43.6622073578595,585.290710449219
-123.008403361345,43.6622073578595,756.640747070312
-122.974789915966,43.6622073578595,733.980712890625
-122.941176470588,43.6622073578595,522.620727539062
-122.90756302521,43.6622073578595,442.460205078125
-122.873949579832,43.6622073578595,673.640197753906
-122.840336134454,43.6622073578595,819.750183105469
-122.806722689076,43.6622073578595,563.300170898438
-122.773109243697,43.6622073578595,597.940185546875
-122.739495798319,43.6622073578595,872.560180664062
-122.705882352941,43.6622073578595,890.320190429688
-122.672268907563,43.6622073578595,726.600219726562
-122.638655462185,43.6622073578595,905.547058105469
-122.605042016807,43.6622073578595,1091.25708007812
-122.571428571429,43.6622073578595,1260.00708007812
-122.53781512605,43.6622073578595,1182.71704101562
-122.504201680672,43.6622073578595,964.287048339844
-122.470588235294,43.6622073578595,769.447021484375
-122.436974789916,43.6622073578595,625.68701171875
-122.403361344538,43.6622073578595,623.797058105469
-122.36974789916,43.6622073578595,967.459228515625
-122.336134453782,43.6622073578595,958.939270019531
-122.302521008403,43.6622073578595,830.749267578125
-122.268907563025,43.6622073578595,1075.24926757812
-122.235294117647,43.6622073578595,1276.37927246094
-122.201680672269,43.6622073578595,917.849243164062
-122.168067226891,43.6622073578595,1215.09924316406
-122.134453781513,43.6622073578595,1554.30920410156
-122.100840336134,43.6622073578595,1833.59606933594
-122.067226890756,43.6622073578595,1839.32604980469
-122.033613445378,43.6622073578595,1692.41613769531
-122,43.6622073578595,1623.71606445312
-126,43.628762541806,-3042.50170898438
-125.966386554622,43.628762541806,-3046.421875
-125.932773109244,43.628762541806,-3046.5517578125
-125.899159663866,43.628762541806,-3046.41186523438
-125.865546218487,43.628762541806,-3069.43823242188
-125.831932773109,43.628762541806,-3065.76831054688
-125.798319327731,43.628762541806,-3052.1083984375
-125.764705882353,43.628762541806,-3054.91821289062
-125.731092436975,43.628762541806,-3056.908203125
-125.697478991597,43.628762541806,-3058.64819335938
-125.663865546218,43.628762541806,-3059.95825195312
-125.63025210084,43.628762541806,-3058.30834960938
-125.596638655462,43.628762541806,-3054.60766601562
-125.563025210084,43.628762541806,-3056.75756835938
-125.529411764706,43.628762541806,-3056.32763671875
-125.495798319328,43.628762541806,-3060.23754882812
-125.46218487395,43.628762541806,-3048.31762695312
-125.428571428571,43.628762541806,-2907.39770507812
-125.394957983193,43.628762541806,-2752.3076171875
-125.361344537815,43.628762541806,-2447.44750976562
-125.327731092437,43.628762541806,-2105.36450195312
-125.294117647059,43.628762541806,-1951.53454589844
-125.260504201681,43.628762541806,-1826.15454101562
-125.226890756303,43.628762541806,-1679.03454589844
-125.193277310924,43.628762541806,-1684.75451660156
-125.159663865546,43.628762541806,-1630.87451171875
-125.126050420168,43.628762541806,-1437.16455078125
-125.09243697479,43.628762541806,-1154.40454101562
-125.058823529412,43.628762541806,-973.254333496094
-125.025210084034,43.628762541806,-1079.12438964844
-124.991596638655,43.628762541806,-789.914367675781
-124.957983193277,43.628762541806,-770.394348144531
-124.924369747899,43.628762541806,-871.924377441406
-124.890756302521,43.628762541806,-778.6943359375
-124.857142857143,43.628762541806,-689.424377441406
-124.823529411765,43.628762541806,-678.834350585938
-124.789915966387,43.628762541806,-658.166137695312
-124.756302521008,43.628762541806,-605.746154785156
-124.72268907563,43.628762541806,-523.356140136719
-124.689075630252,43.628762541806,-440.476135253906
-124.655462184874,43.628762541806,-362.296142578125
-124.621848739496,43.628762541806,-287.876129150391
-124.588235294118,43.628762541806,-232.486145019531
-124.55462184874,43.628762541806,-193.276138305664
-124.521008403361,43.628762541806,-163.152618408203
-124.487394957983,43.628762541806,-143.272613525391
-124.453781512605,43.628762541806,-128.742614746094
-124.420168067227,43.628762541806,-120.702621459961
-124.386554621849,43.628762541806,-115.402618408203
-124.352941176471,43.628762541806,-107.882621765137
-124.319327731092,43.628762541806,-100.792617797852
-124.285714285714,43.628762541806,-88.2826156616211
-124.252100840336,43.628762541806,-46.1064224243164
-124.218487394958,43.628762541806,7.03357744216919
-124.18487394958,43.628762541806,63.1035766601562
-124.151260504202,43.628762541806,69.2135772705078
-124.117647058824,43.628762541806,77.2035751342773
-124.084033613445,43.628762541806,106.063575744629
-124.050420168067,43.628762541806,156.613571166992
-124.016806722689,43.628762541806,214.583572387695
-123.983193277311,43.628762541806,343.022918701172
-123.949579831933,43.628762541806,390.562927246094
-123.915966386555,43.628762541806,385.392913818359
-123.882352941176,43.628762541806,326.372924804688
-123.848739495798,43.628762541806,189.532928466797
-123.81512605042,43.628762541806,228.422927856445
-123.781512605042,43.628762541806,263.282928466797
-123.747899159664,43.628762541806,252.432922363281
-123.714285714286,43.628762541806,189.19953918457
-123.680672268908,43.628762541806,174.029541015625
-123.647058823529,43.628762541806,167.739532470703
-123.613445378151,43.628762541806,134.389541625977
-123.579831932773,43.628762541806,91.7395324707031
-123.546218487395,43.628762541806,158.079528808594
-123.512605042017,43.628762541806,292.239532470703
-123.478991596639,43.628762541806,276.069549560547
-123.44537815126,43.628762541806,297.613464355469
-123.411764705882,43.628762541806,414.383453369141
-123.378151260504,43.628762541806,331.913452148438
-123.344537815126,43.628762541806,224.653442382812
-123.310924369748,43.628762541806,232.943450927734
-123.27731092437,43.628762541806,163.973449707031
-123.243697478992,43.628762541806,238.79345703125
-123.210084033613,43.628762541806,177.183456420898
-123.176470588235,43.628762541806,213.350723266602
-123.142857142857,43.628762541806,324.840728759766
-123.109243697479,43.628762541806,496.640716552734
-123.075630252101,43.628762541806,359.130737304688
-123.042016806723,43.628762541806,575.050720214844
-123.008403361345,43.628762541806,664.790710449219
-122.974789915966,43.628762541806,821.630737304688
-122.941176470588,43.628762541806,748.860717773438
-122.90756302521,43.628762541806,537.330200195312
-122.873949579832,43.628762541806,522.280212402344
-122.840336134454,43.628762541806,824.420227050781
-122.806722689076,43.628762541806,946.640197753906
-122.773109243697,43.628762541806,605.97021484375
-122.739495798319,43.628762541806,731.510192871094
-122.705882352941,43.628762541806,1184.83020019531
-122.672268907563,43.628762541806,1099.38024902344
-122.638655462185,43.628762541806,1064.13708496094
-122.605042016807,43.628762541806,1241.21704101562
-122.571428571429,43.628762541806,1093.63708496094
-122.53781512605,43.628762541806,1209.50708007812
-122.504201680672,43.628762541806,1144.39709472656
-122.470588235294,43.628762541806,956.2470703125
-122.436974789916,43.628762541806,633.267028808594
-122.403361344538,43.628762541806,715.657043457031
-122.36974789916,43.628762541806,965.079223632812
-122.336134453782,43.628762541806,1260.85925292969
-122.302521008403,43.628762541806,1023.37927246094
-122.268907563025,43.628762541806,1010.28924560547
-122.235294117647,43.628762541806,1316.53930664062
-122.201680672269,43.628762541806,1551.43920898438
-122.168067226891,43.628762541806,1455.34924316406
-122.134453781513,43.628762541806,1292.13928222656
-122.100840336134,43.628762541806,1461.40612792969
-122.067226890756,43.628762541806,1472.4560546875
-122.033613445378,43.628762541806,1535.66613769531
-122,43.628762541806,1796.68615722656
-126,43.5953177257525,-3043.357421875
-125.966386554622,43.5953177257525,-3047.52758789062
-125.932773109244,43.5953177257525,-3048.57763671875
-125.899159663866,43.5953177257525,-3049.29760742188
-125.865546218487,43.5953177257525,-3056.34375
-125.831932773109,43.5953177257525,-3081.103515625
-125.798319327731,43.5953177257525,-3055.27368164062
-125.764705882353,43.5953177257525,-3056.88354492188
-125.731092436975,43.5953177257525,-3059.25366210938
-125.697478991597,43.5953177257525,-3059.3037109375
-125.663865546218,43.5953177257525,-3059.84375
-125.63025210084,43.5953177257525,-3058.8037109375
-125.596638655462,43.5953177257525,-3056.90161132812
-125.563025210084,43.5953177257525,-3057.16162109375
-125.529411764706,43.5953177257525,-3055.90161132812
-125.495798319328,43.5953177257525,-3060.01171875
-125.46218487395,43.5953177257525,-3055.62158203125
-125.428571428571,43.5953177257525,-2934.71166992188
-125.394957983193,43.5953177257525,-2859.181640625
-125.361344537815,43.5953177257525,-2523.74169921875
-125.327731092437,43.5953177257525,-2157.41870117188
-125.294117647059,43.5953177257525,-1904.05871582031
-125.260504201681,43.5953177257525,-1792.6787109375
-125.226890756303,43.5953177257525,-1621.64868164062
-125.193277310924,43.5953177257525,-1665.25866699219
-125.159663865546,43.5953177257525,-1534.638671875
-125.126050420168,43.5953177257525,-1178.80871582031
-125.09243697479,43.5953177257525,-1069.1787109375
-125.058823529412,43.5953177257525,-1029.54235839844
-125.025210084034,43.5953177257525,-1070.88232421875
-124.991596638655,43.5953177257525,-936.312316894531
-124.957983193277,43.5953177257525,-815.802368164062
-124.924369747899,43.5953177257525,-786.192321777344
-124.890756302521,43.5953177257525,-719.052368164062
-124.857142857143,43.5953177257525,-662.182373046875
-124.823529411765,43.5953177257525,-603.242370605469
-124.789915966387,43.5953177257525,-659.355651855469
-124.756302521008,43.5953177257525,-613.3056640625
-124.72268907563,43.5953177257525,-528.865661621094
-124.689075630252,43.5953177257525,-445.835662841797
-124.655462184874,43.5953177257525,-361.065643310547
-124.621848739496,43.5953177257525,-285.8056640625
-124.588235294118,43.5953177257525,-227.835647583008
-124.55462184874,43.5953177257525,-187.135650634766
-124.521008403361,43.5953177257525,-159.205078125
-124.487394957983,43.5953177257525,-140.325073242188
-124.453781512605,43.5953177257525,-129.015075683594
-124.420168067227,43.5953177257525,-120.295074462891
-124.386554621849,43.5953177257525,-113.525077819824
-124.352941176471,43.5953177257525,-105.525077819824
-124.319327731092,43.5953177257525,-97.9150772094727
-124.285714285714,43.5953177257525,-81.1050796508789
-124.252100840336,43.5953177257525,-31.7825298309326
-124.218487394958,43.5953177257525,8.23747062683105
-124.18487394958,43.5953177257525,27.407470703125
-124.151260504202,43.5953177257525,35.7674713134766
-124.117647058824,43.5953177257525,75.9874725341797
-124.084033613445,43.5953177257525,90.4574737548828
-124.050420168067,43.5953177257525,161.087463378906
-124.016806722689,43.5953177257525,233.257476806641
-123.983193277311,43.5953177257525,328.744842529297
-123.949579831933,43.5953177257525,331.394836425781
-123.915966386555,43.5953177257525,401.014831542969
-123.882352941176,43.5953177257525,443.864837646484
-123.848739495798,43.5953177257525,270.684844970703
-123.81512605042,43.5953177257525,256.984832763672
-123.781512605042,43.5953177257525,276.294830322266
-123.747899159664,43.5953177257525,275.644836425781
-123.714285714286,43.5953177257525,242.049758911133
-123.680672268908,43.5953177257525,305.039764404297
-123.647058823529,43.5953177257525,335.549743652344
-123.613445378151,43.5953177257525,169.16975402832
-123.579831932773,43.5953177257525,95.1897583007812
-123.546218487395,43.5953177257525,127.999755859375
-123.512605042017,43.5953177257525,125.639755249023
-123.478991596639,43.5953177257525,213.809753417969
-123.44537815126,43.5953177257525,288.85400390625
-123.411764705882,43.5953177257525,363.023986816406
-123.378151260504,43.5953177257525,315.824005126953
-123.344537815126,43.5953177257525,252.273986816406
-123.310924369748,43.5953177257525,217.323989868164
-123.27731092437,43.5953177257525,134.373992919922
-123.243697478992,43.5953177257525,220.143997192383
-123.210084033613,43.5953177257525,343.963989257812
-123.176470588235,43.5953177257525,280.361450195312
-123.142857142857,43.5953177257525,306.9814453125
-123.109243697479,43.5953177257525,513.96142578125
-123.075630252101,43.5953177257525,429.061431884766
-123.042016806723,43.5953177257525,489.941436767578
-123.008403361345,43.5953177257525,475.691436767578
-122.974789915966,43.5953177257525,531.641418457031
-122.941176470588,43.5953177257525,582.071411132812
-122.90756302521,43.5953177257525,669.018920898438
-122.873949579832,43.5953177257525,564.828918457031
-122.840336134454,43.5953177257525,602.118957519531
-122.806722689076,43.5953177257525,940.508972167969
-122.773109243697,43.5953177257525,779.808959960938
-122.739495798319,43.5953177257525,648.468933105469
-122.705882352941,43.5953177257525,809.448974609375
-122.672268907563,43.5953177257525,1039.00891113281
-122.638655462185,43.5953177257525,1464.896484375
-122.605042016807,43.5953177257525,1409.21655273438
-122.571428571429,43.5953177257525,1239.30651855469
-122.53781512605,43.5953177257525,1320.80651855469
-122.504201680672,43.5953177257525,935.176513671875
-122.470588235294,43.5953177257525,714.566528320312
-122.436974789916,43.5953177257525,634.636535644531
-122.403361344538,43.5953177257525,1003.95654296875
-122.36974789916,43.5953177257525,1237.85229492188
-122.336134453782,43.5953177257525,1528.75231933594
-122.302521008403,43.5953177257525,1438.64233398438
-122.268907563025,43.5953177257525,1469.75231933594
-122.235294117647,43.5953177257525,1381.95227050781
-122.201680672269,43.5953177257525,1475.97229003906
-122.168067226891,43.5953177257525,1657.45227050781
-122.134453781513,43.5953177257525,1679.87231445312
-122.100840336134,43.5953177257525,1660.22729492188
-122.067226890756,43.5953177257525,1626.72729492188
-122.033613445378,43.5953177257525,1543.77734375
-122,43.5953177257525,1529.6572265625
-126,43.561872909699,-3046.20751953125
-125.966386554622,43.561872909699,-3049.38745117188
-125.932773109244,43.561872909699,-3049.71752929688
-125.899159663866,43.561872909699,-3050.71752929688
-125.865546218487,43.561872909699,-3052.75366210938
-125.831932773109,43.561872909699,-3076.79370117188
-125.798319327731,43.561872909699,-3071.77368164062
-125.764705882353,43.561872909699,-3057.94360351562
-125.731092436975,43.561872909699,-3059.49365234375
-125.697478991597,43.561872909699,-3058.94360351562
-125.663865546218,43.561872909699,-3060.83374023438
-125.63025210084,43.561872909699,-3058.8935546875
-125.596638655462,43.561872909699,-3060.33154296875
-125.563025210084,43.561872909699,-3057.76171875
-125.529411764706,43.561872909699,-3056.70166015625
-125.495798319328,43.561872909699,-3057.02172851562
-125.46218487395,43.561872909699,-3057.99169921875
-125.428571428571,43.561872909699,-3025.76171875
-125.394957983193,43.561872909699,-2954.41162109375
-125.361344537815,43.561872909699,-2534.74169921875
-125.327731092437,43.561872909699,-2244.44873046875
-125.294117647059,43.561872909699,-1918.02868652344
-125.260504201681,43.561872909699,-1677.09875488281
-125.226890756303,43.561872909699,-1647.51867675781
-125.193277310924,43.561872909699,-1654.26867675781
-125.159663865546,43.561872909699,-1508.26867675781
-125.126050420168,43.561872909699,-1249.89868164062
-125.09243697479,43.561872909699,-1157.83874511719
-125.058823529412,43.561872909699,-1095.4423828125
-125.025210084034,43.561872909699,-1083.38232421875
-124.991596638655,43.561872909699,-1048.52233886719
-124.957983193277,43.561872909699,-845.542358398438
-124.924369747899,43.561872909699,-748.90234375
-124.890756302521,43.561872909699,-691.462341308594
-124.857142857143,43.561872909699,-663.502319335938
-124.823529411765,43.561872909699,-655.342346191406
-124.789915966387,43.561872909699,-615.825622558594
-124.756302521008,43.561872909699,-570.445678710938
-124.72268907563,43.561872909699,-513.435668945312
-124.689075630252,43.561872909699,-437.635650634766
-124.655462184874,43.561872909699,-351.955657958984
-124.621848739496,43.561872909699,-272.755645751953
-124.588235294118,43.561872909699,-224.585647583008
-124.55462184874,43.561872909699,-183.515655517578
-124.521008403361,43.561872909699,-152.205078125
-124.487394957983,43.561872909699,-134.925079345703
-124.453781512605,43.561872909699,-124.94507598877
-124.420168067227,43.561872909699,-116.735076904297
-124.386554621849,43.561872909699,-110.525077819824
-124.352941176471,43.561872909699,-103.255081176758
-124.319327731092,43.561872909699,-92.7550811767578
-124.285714285714,43.561872909699,-66.455078125
-124.252100840336,43.561872909699,-15.0825300216675
-124.218487394958,43.561872909699,28.67746925354
-124.18487394958,43.561872909699,85.8774719238281
-124.151260504202,43.561872909699,45.1374702453613
-124.117647058824,43.561872909699,55.3274688720703
-124.084033613445,43.561872909699,82.2374725341797
-124.050420168067,43.561872909699,148.497467041016
-124.016806722689,43.561872909699,229.537475585938
-123.983193277311,43.561872909699,349.21484375
-123.949579831933,43.561872909699,358.444854736328
-123.915966386555,43.561872909699,470.934844970703
-123.882352941176,43.561872909699,458.734832763672
-123.848739495798,43.561872909699,312.874847412109
-123.81512605042,43.561872909699,179.004837036133
-123.781512605042,43.561872909699,256.864837646484
-123.747899159664,43.561872909699,385.754852294922
-123.714285714286,43.561872909699,363.019744873047
-123.680672268908,43.561872909699,412.649749755859
-123.647058823529,43.561872909699,446.699768066406
-123.613445378151,43.561872909699,228.009765625
-123.579831932773,43.561872909699,143.139755249023
-123.546218487395,43.561872909699,117.919761657715
-123.512605042017,43.561872909699,140.399765014648
-123.478991596639,43.561872909699,277.469757080078
-123.44537815126,43.561872909699,472.794006347656
-123.411764705882,43.561872909699,543.184020996094
-123.378151260504,43.561872909699,475.333984375
-123.344537815126,43.561872909699,396.983978271484
-123.310924369748,43.561872909699,248.253997802734
-123.27731092437,43.561872909699,197.563995361328
-123.243697478992,43.561872909699,357.194000244141
-123.210084033613,43.561872909699,498.10400390625
-123.176470588235,43.561872909699,332.041442871094
-123.142857142857,43.561872909699,402.091430664062
-123.109243697479,43.561872909699,607.631469726562
-123.075630252101,43.561872909699,570.121459960938
-123.042016806723,43.561872909699,598.781433105469
-123.008403361345,43.561872909699,756.681457519531
-122.974789915966,43.561872909699,827.301452636719
-122.941176470588,43.561872909699,731.00146484375
-122.90756302521,43.561872909699,788.4189453125
-122.873949579832,43.561872909699,813.878967285156
-122.840336134454,43.561872909699,626.948974609375
-122.806722689076,43.561872909699,895.988952636719
-122.773109243697,43.561872909699,923.1689453125
-122.739495798319,43.561872909699,751.538940429688
-122.705882352941,43.561872909699,901.14892578125
-122.672268907563,43.561872909699,1236.6689453125
-122.638655462185,43.561872909699,1211.23657226562
-122.605042016807,43.561872909699,1027.35656738281
-122.571428571429,43.561872909699,949.9765625
-122.53781512605,43.561872909699,1063.78649902344
-122.504201680672,43.561872909699,1051.16650390625
-122.470588235294,43.561872909699,865.106506347656
-122.436974789916,43.561872909699,676.2265625
-122.403361344538,43.561872909699,1175.35656738281
-122.36974789916,43.561872909699,1509.33227539062
-122.336134453782,43.561872909699,1509.87231445312
-122.302521008403,43.561872909699,1449.91235351562
-122.268907563025,43.561872909699,1484.322265625
-122.235294117647,43.561872909699,1309.69226074219
-122.201680672269,43.561872909699,1425.67236328125
-122.168067226891,43.561872909699,1682.44226074219
-122.134453781513,43.561872909699,2009.08227539062
-122.100840336134,43.561872909699,1941.30725097656
-122.067226890756,43.561872909699,1759.68725585938
-122.033613445378,43.561872909699,1765.30725097656
-122,43.561872909699,1666.11730957031
-126,43.5284280936455,-3048.04760742188
-125.966386554622,43.5284280936455,-3050.83764648438
-125.932773109244,43.5284280936455,-3050.83764648438
-125.899159663866,43.5284280936455,-3051.46752929688
-125.865546218487,43.5284280936455,-3053.44360351562
-125.831932773109,43.5284280936455,-3057.83374023438
-125.798319327731,43.5284280936455,-3085.96362304688
-125.764705882353,43.5284280936455,-3059.46362304688
-125.731092436975,43.5284280936455,-3058.54370117188
-125.697478991597,43.5284280936455,-3060.88354492188
-125.663865546218,43.5284280936455,-3060.5537109375
-125.63025210084,43.5284280936455,-3061.1435546875
-125.596638655462,43.5284280936455,-3063.61157226562
-125.563025210084,43.5284280936455,-3060.81176757812
-125.529411764706,43.5284280936455,-3057.99169921875
-125.495798319328,43.5284280936455,-3055.29174804688
-125.46218487395,43.5284280936455,-3057.45166015625
-125.428571428571,43.5284280936455,-3042.3916015625
-125.394957983193,43.5284280936455,-2997.32177734375
-125.361344537815,43.5284280936455,-2560.52172851562
-125.327731092437,43.5284280936455,-2205.15869140625
-125.294117647059,43.5284280936455,-1939.76867675781
-125.260504201681,43.5284280936455,-1658.73876953125
-125.226890756303,43.5284280936455,-1606.30871582031
-125.193277310924,43.5284280936455,-1571.12866210938
-125.159663865546,43.5284280936455,-1481.6787109375
-125.126050420168,43.5284280936455,-1334.25866699219
-125.09243697479,43.5284280936455,-1239.99865722656
-125.058823529412,43.5284280936455,-1161.06237792969
-125.025210084034,43.5284280936455,-1145.37231445312
-124.991596638655,43.5284280936455,-1109.30236816406
-124.957983193277,43.5284280936455,-895.912353515625
-124.924369747899,43.5284280936455,-764.17236328125
-124.890756302521,43.5284280936455,-695.112365722656
-124.857142857143,43.5284280936455,-663.732360839844
-124.823529411765,43.5284280936455,-643.552368164062
-124.789915966387,43.5284280936455,-596.605651855469
-124.756302521008,43.5284280936455,-544.635681152344
-124.72268907563,43.5284280936455,-496.435638427734
-124.689075630252,43.5284280936455,-420.645660400391
-124.655462184874,43.5284280936455,-329.395660400391
-124.621848739496,43.5284280936455,-247.205657958984
-124.588235294118,43.5284280936455,-208.665649414062
-124.55462184874,43.5284280936455,-166.095657348633
-124.521008403361,43.5284280936455,-141.625076293945
-124.487394957983,43.5284280936455,-128.025085449219
-124.453781512605,43.5284280936455,-118.745079040527
-124.420168067227,43.5284280936455,-111.895080566406
-124.386554621849,43.5284280936455,-105.405075073242
-124.352941176471,43.5284280936455,-97.0050811767578
-124.319327731092,43.5284280936455,-83.3150787353516
-124.285714285714,43.5284280936455,-43.2750778198242
-124.252100840336,43.5284280936455,-0.222529828548431
-124.218487394958,43.5284280936455,34.8174705505371
-124.18487394958,43.5284280936455,87.6074676513672
-124.151260504202,43.5284280936455,114.257469177246
-124.117647058824,43.5284280936455,137.677474975586
-124.084033613445,43.5284280936455,178.967468261719
-124.050420168067,43.5284280936455,190.427474975586
-124.016806722689,43.5284280936455,275.127471923828
-123.983193277311,43.5284280936455,298.234832763672
-123.949579831933,43.5284280936455,422.744842529297
-123.915966386555,43.5284280936455,407.134857177734
-123.882352941176,43.5284280936455,315.124847412109
-123.848739495798,43.5284280936455,274.474853515625
-123.81512605042,43.5284280936455,243.504837036133
-123.781512605042,43.5284280936455,295.784851074219
-123.747899159664,43.5284280936455,341.334838867188
-123.714285714286,43.5284280936455,413.309753417969
-123.680672268908,43.5284280936455,600.679748535156
-123.647058823529,43.5284280936455,491.399749755859
-123.613445378151,43.5284280936455,300.73974609375
-123.579831932773,43.5284280936455,238.439758300781
-123.546218487395,43.5284280936455,141.109756469727
-123.512605042017,43.5284280936455,227.619750976562
-123.478991596639,43.5284280936455,357.759765625
-123.44537815126,43.5284280936455,327.803985595703
-123.411764705882,43.5284280936455,371.824005126953
-123.378151260504,43.5284280936455,407.813995361328
-123.344537815126,43.5284280936455,270.623992919922
-123.310924369748,43.5284280936455,226.613998413086
-123.27731092437,43.5284280936455,276.483978271484
-123.243697478992,43.5284280936455,287.973999023438
-123.210084033613,43.5284280936455,296.803985595703
-123.176470588235,43.5284280936455,450.081451416016
-123.142857142857,43.5284280936455,402.071441650391
-123.109243697479,43.5284280936455,716.221435546875
-123.075630252101,43.5284280936455,673.161437988281
-123.042016806723,43.5284280936455,529.061462402344
-123.008403361345,43.5284280936455,708.171447753906
-122.974789915966,43.5284280936455,808.031433105469
-122.941176470588,43.5284280936455,1038.9814453125
-122.90756302521,43.5284280936455,1063.98889160156
-122.873949579832,43.5284280936455,1177.51892089844
-122.840336134454,43.5284280936455,1037.51892089844
-122.806722689076,43.5284280936455,1069.11889648438
-122.773109243697,43.5284280936455,967.908935546875
-122.739495798319,43.5284280936455,909.698974609375
-122.705882352941,43.5284280936455,986.978942871094
-122.672268907563,43.5284280936455,1033.39892578125
-122.638655462185,43.5284280936455,865.636535644531
-122.605042016807,43.5284280936455,828.566528320312
-122.571428571429,43.5284280936455,798.906555175781
-122.53781512605,43.5284280936455,874.506530761719
-122.504201680672,43.5284280936455,1018.7265625
-122.470588235294,43.5284280936455,1022.80651855469
-122.436974789916,43.5284280936455,711.046508789062
-122.403361344538,43.5284280936455,836.216552734375
-122.36974789916,43.5284280936455,974.462280273438
-122.336134453782,43.5284280936455,1030.00231933594
-122.302521008403,43.5284280936455,987.052307128906
-122.268907563025,43.5284280936455,946.722290039062
-122.235294117647,43.5284280936455,1437.49230957031
-122.201680672269,43.5284280936455,1610.17236328125
-122.168067226891,43.5284280936455,1802.67236328125
-122.134453781513,43.5284280936455,2210.77221679688
-122.100840336134,43.5284280936455,2014.32727050781
-122.067226890756,43.5284280936455,1817.45727539062
-122.033613445378,43.5284280936455,1857.79724121094
-122,43.5284280936455,1809.89733886719
-126,43.494983277592,-3049.62744140625
-125.966386554622,43.494983277592,-3051.63745117188
-125.932773109244,43.494983277592,-3051.87744140625
-125.899159663866,43.494983277592,-3052.91748046875
-125.865546218487,43.494983277592,-3054.70361328125
-125.831932773109,43.494983277592,-3054.73364257812
-125.798319327731,43.494983277592,-3074.61352539062
-125.764705882353,43.494983277592,-3075.9736328125
-125.731092436975,43.494983277592,-3056.24365234375
-125.697478991597,43.494983277592,-3062.013671875
-125.663865546218,43.494983277592,-3063.09375
-125.63025210084,43.494983277592,-3062.57373046875
-125.596638655462,43.494983277592,-3064.20166015625
-125.563025210084,43.494983277592,-3065.74169921875
-125.529411764706,43.494983277592,-3058.99169921875
-125.495798319328,43.494983277592,-3056.78173828125
-125.46218487395,43.494983277592,-3057.83154296875
